usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,verbatim_name,acceptedUsageKey
5553951,Parrotia persica (DC.) C.A.Mey.,Parrotia persica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Saxifragales,Hamamelidaceae,Parrotia,Parrotia persica,6,7707728,220,7219248,2500,3230680,5553951,FALSE,Magnoliopsida,Parrotia persica,NA
3170823,Paulownia tomentosa (Thunb.) Steud.,Paulownia tomentosa,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Lamiales,Paulowniaceae,Paulownia,Paulownia tomentosa,6,7707728,220,408,4896863,3170822,3170823,FALSE,Magnoliopsida,Paulownia tomentosa,NA
2952775,Peltophorum pterocarpum (DC.) Backer ex K.Heyne,Peltophorum pterocarpum,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Peltophorum,Peltophorum pterocarpum,6,7707728,220,1370,5386,2952763,2952775,FALSE,Magnoliopsida,Peltophorum pterocarpum,NA
3034046,Persea americana Mill.,Persea americana,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Laurales,Lauraceae,Persea,Persea americana,6,7707728,220,407,6688,3034041,3034046,FALSE,Magnoliopsida,Persea americana,NA
7675850,Persea americana var. drimyfolia (Cham. & Schltdl.) S.F.Blake,Persea americana drimyfolia,VARIETY,SYNONYM,96,FUZZY,Plantae,Tracheophyta,Laurales,Lauraceae,Persea,Persea americana,6,7707728,220,407,6688,3034041,3034046,TRUE,Magnoliopsida,Persea americana var. drymifolia,3034046
3034048,Persea borbonia (L.) Spreng.,Persea borbonia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Laurales,Lauraceae,Persea,Persea borbonia,6,7707728,220,407,6688,3034041,3034048,FALSE,Magnoliopsida,Persea borbonia,NA
3190154,Phellodendron amurense Rupr.,Phellodendron amurense,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Rutaceae,Phellodendron,Phellodendron amurense,6,7707728,220,933,2396,3190151,3190154,FALSE,Magnoliopsida,Phellodendron amurense,NA
7445284,Phoenix canariensis H.Wildpret,Phoenix canariensis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Phoenix,Phoenix canariensis,6,7707728,196,552,7681,2732076,7445284,FALSE,Liliopsida,Phoenix canariensis,NA
6109699,Phoenix dactylifera L.,Phoenix dactylifera,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Phoenix,Phoenix dactylifera,6,7707728,196,552,7681,2732076,6109699,FALSE,Liliopsida,Phoenix dactylifera,NA
5293164,Phoenix reclinata Jacq.,Phoenix reclinata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Phoenix,Phoenix reclinata,6,7707728,196,552,7681,2732076,5293164,FALSE,Liliopsida,Phoenix reclinata,NA
5293153,Phoenix roebelenii O'Brien,Phoenix roebelenii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Phoenix,Phoenix roebelenii,6,7707728,196,552,7681,2732076,5293153,FALSE,Liliopsida,Phoenix roebelenii,NA
5363854,Photinia ×fraseri Dress,Photinia fraseri,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Photinia,Photinia fraseri,6,7707728,220,691,5015,3000268,5363854,FALSE,Magnoliopsida,Photinia x fraseri,NA
5363818,Photinia glabra (Thunb.) Maxim.,Photinia glabra,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Photinia,Photinia glabra,6,7707728,220,691,5015,3000268,5363818,FALSE,Magnoliopsida,Photinia glabra,NA
5015,Rosaceae,Rosaceae,FAMILY,ACCEPTED,98,HIGHERRANK,Plantae,Tracheophyta,Rosales,Rosaceae,NA,NA,6,7707728,220,691,5015,NA,NA,FALSE,Magnoliopsida,Photinia serrulata,NA
8414003,Photinia serrulata var. aculeata G.H.M.Lawr.,Photinia serrulata aculeata,VARIETY,SYNONYM,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Photinia,Photinia serratifolia,6,7707728,220,691,5015,3000268,5364029,TRUE,Magnoliopsida,Photinia serrulata var. aculeata,5364029
5363819,Photinia villosa (Thunb.) DC.,Photinia villosa,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Pourthiaea,Pourthiaea villosa,6,7707728,220,691,5015,2988146,8356787,TRUE,Magnoliopsida,Photinia villosa,8356787
5290168,Phyllostachys edulis (Carrière) J.Houz.,Phyllostachys edulis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Poales,Poaceae,Phyllostachys,Phyllostachys edulis,6,7707728,196,1369,3073,2705978,5290168,FALSE,Liliopsida,Phyllostachys edulis,NA
5284884,Picea abies (L.) H.Karst.,Picea abies,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea abies,6,7707728,194,640,3925,7606064,5284884,FALSE,Pinopsida,Picea abies,NA
5284955,Picea breweriana S.Watson,Picea breweriana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea breweriana,6,7707728,194,640,3925,7606064,5284955,FALSE,Pinopsida,Picea breweriana,NA
5284917,Picea engelmannii Parry ex Engelm.,Picea engelmannii,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea engelmannii,6,7707728,194,640,3925,7606064,5284917,FALSE,Pinopsida,Picea engelmannii,NA
5284745,Picea glauca (Moench) Voss,Picea glauca,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea glauca,6,7707728,194,640,3925,7606064,5284745,FALSE,Pinopsida,Picea glauca,NA
5284802,Picea mariana (Mill.) Britton et al.,Picea mariana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea mariana,6,7707728,194,640,3925,7606064,5284802,FALSE,Pinopsida,Picea mariana,NA
5284950,Picea omorika (Pancic) Purk.,Picea omorika,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea omorika,6,7707728,194,640,3925,7606064,5284950,FALSE,Pinopsida,Picea omorika,NA
5284794,Picea orientalis (L.) Peterm.,Picea orientalis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea orientalis,6,7707728,194,640,3925,7606064,5284794,FALSE,Pinopsida,Picea orientalis,NA
5284871,Picea pungens Engelm.,Picea pungens,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea pungens,6,7707728,194,640,3925,7606064,5284871,FALSE,Pinopsida,Picea pungens,NA
5284717,Picea rubens Sarg.,Picea rubens,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea rubens,6,7707728,194,640,3925,7606064,5284717,FALSE,Pinopsida,Picea rubens,NA
5284827,Picea sitchensis (Bong.) Carrière,Picea sitchensis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea sitchensis,6,7707728,194,640,3925,7606064,5284827,FALSE,Pinopsida,Picea sitchensis,NA
5284841,Picea torano (Siebold ex K.Koch) Koehne,Picea torano,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Picea,Picea torano,6,7707728,194,640,3925,7606064,5284841,FALSE,Pinopsida,Picea torano,NA
2903585,Pinckneya bracteata Raf.,Pinckneya bracteata,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Pinckneya,Pinckneya pubens,6,7707728,220,412,8798,2903584,2903587,TRUE,Magnoliopsida,Pinckneya bracteata,2903587
5285183,Pinus albicaulis Engelm.,Pinus albicaulis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus albicaulis,6,7707728,194,640,3925,2684241,5285183,FALSE,Pinopsida,Pinus albicaulis,NA
5285258,Pinus longaeva D.K.Bailey,Pinus longaeva,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus longaeva,6,7707728,194,640,3925,2684241,5285258,FALSE,Pinopsida,Pinus longaeva,NA
5285497,Pinus attenuata Lemmon,Pinus attenuata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus attenuata,6,7707728,194,640,3925,2684241,5285497,FALSE,Pinopsida,Pinus attenuata,NA
5285708,Pinus balfouriana Balf.,Pinus balfouriana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus balfouriana,6,7707728,194,640,3925,2684241,5285708,FALSE,Pinopsida,Pinus balfouriana,NA
5285533,Pinus banksiana Lamb.,Pinus banksiana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus banksiana,6,7707728,194,640,3925,2684241,5285533,FALSE,Pinopsida,Pinus banksiana,NA
5285724,Pinus halepensis var. brutia (Ten.) A.Henry,Pinus halepensis brutia,VARIETY,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus brutia,6,7707728,194,640,3925,2684241,5285710,TRUE,Pinopsida,Pinus halepensis var. brutia,7230701
5285775,Pinus bungeana Zucc. ex Endl.,Pinus bungeana,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus bungeana,6,7707728,194,640,3925,2684241,5285775,FALSE,Pinopsida,Pinus bungeana,NA
5285243,Pinus canariensis C.Sm.,Pinus canariensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus canariensis,6,7707728,194,640,3925,2684241,5285243,FALSE,Pinopsida,Pinus canariensis,NA
5285134,Pinus cembra L.,Pinus cembra,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus cembra,6,7707728,194,640,3925,2684241,5285134,FALSE,Pinopsida,Pinus cembra,NA
5285172,Pinus cembroides Zucc.,Pinus cembroides,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus cembroides,6,7707728,194,640,3925,2684241,5285172,FALSE,Pinopsida,Pinus cembroides,NA
5285768,Pinus clausa (Chapm. ex Engelm.) Sarg.,Pinus clausa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus clausa,6,7707728,194,640,3925,2684241,5285768,FALSE,Pinopsida,Pinus clausa,NA
7934608,Pinus contorta subsp. bolanderi (Parl.) Critchf.,Pinus contorta bolanderi,SUBSPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus contorta,6,7707728,194,640,3925,2684241,5285750,TRUE,Pinopsida,Pinus contorta subsp. bolanderi,7230686
7371777,Pinus contorta subsp. murrayana (Balf.) A.E.Murray,Pinus contorta murrayana,SUBSPECIES,SYNONYM,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus contorta,6,7707728,194,640,3925,2684241,5285750,TRUE,Pinopsida,Pinus contorta subsp. murrayana,5285751
5285113,Pinus coulteri D.Don,Pinus coulteri,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus coulteri,6,7707728,194,640,3925,2684241,5285113,FALSE,Pinopsida,Pinus coulteri,NA
5285104,Pinus densiflora Siebold & Zucc.,Pinus densiflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus densiflora,6,7707728,194,640,3925,2684241,5285104,FALSE,Pinopsida,Pinus densiflora,NA
5285796,Pinus edulis Engelm.,Pinus edulis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus edulis,6,7707728,194,640,3925,2684241,5285796,FALSE,Pinopsida,Pinus edulis,NA
5285719,Pinus eldarica Medw.,Pinus eldarica,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus brutia,6,7707728,194,640,3925,2684241,5285710,TRUE,Pinopsida,Pinus eldarica,5285718
5285777,Pinus elliottii Engelm.,Pinus elliottii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus elliottii,6,7707728,194,640,3925,2684241,5285777,FALSE,Pinopsida,Pinus elliottii,NA
5285551,Pinus flexilis E.James,Pinus flexilis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus flexilis,6,7707728,194,640,3925,2684241,5285551,FALSE,Pinopsida,Pinus flexilis,NA
5285140,Pinus glabra Walter,Pinus glabra,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus glabra,6,7707728,194,640,3925,2684241,5285140,FALSE,Pinopsida,Pinus glabra,NA
5285604,Pinus halepensis Mill.,Pinus halepensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus halepensis,6,7707728,194,640,3925,2684241,5285604,FALSE,Pinopsida,Pinus halepensis,NA
8892957,Pinus jeffreyi Balf.,Pinus jeffreyi,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus jeffreyi,6,7707728,194,640,3925,2684241,8892957,FALSE,Pinopsida,Pinus jeffreyi,NA
5284989,Pinus lambertiana Douglas,Pinus lambertiana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus lambertiana,6,7707728,194,640,3925,2684241,5284989,FALSE,Pinopsida,Pinus lambertiana,NA
5285501,Pinus monophylla Torr. & Frém.,Pinus monophylla,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monophylla,6,7707728,194,640,3925,2684241,5285501,FALSE,Pinopsida,Pinus monophylla,NA
5285261,Pinus montezumae Lamb.,Pinus montezumae,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus montezumae,6,7707728,194,640,3925,2684241,5285261,FALSE,Pinopsida,Pinus montezumae,NA
5285621,Pinus monticola Douglas ex D.Don,Pinus monticola,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus monticola,6,7707728,194,640,3925,2684241,5285621,FALSE,Pinopsida,Pinus monticola,NA
5285385,Pinus mugo Turra,Pinus mugo,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus mugo,6,7707728,194,640,3925,2684241,5285385,FALSE,Pinopsida,Pinus mugo,NA
5285595,Pinus muricata D.Don,Pinus muricata,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus muricata,6,7707728,194,640,3925,2684241,5285595,FALSE,Pinopsida,Pinus muricata,NA
5284809,Pinus nigra J.F.Arnold,Pinus nigra,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus nigra,6,7707728,194,640,3925,2684241,5284809,FALSE,Pinopsida,Pinus nigra,NA
7532814,Pinus nigra subsp. caramanica (Loudon) Businský,Pinus nigra caramanica,SUBSPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus nigra,6,7707728,194,640,3925,2684241,5284809,TRUE,Pinopsida,Pinus nigra subsp. caramanica,5930453
5285816,Pinus palustris Mill.,Pinus palustris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus palustris,6,7707728,194,640,3925,2684241,5285816,FALSE,Pinopsida,Pinus palustris,NA
5285589,Pinus parviflora Siebold & Zucc.,Pinus parviflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus parviflora,6,7707728,194,640,3925,2684241,5285589,FALSE,Pinopsida,Pinus parviflora,NA
5285090,Pinus patula Schiede ex Schltdl. & Cham.,Pinus patula,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus patula,6,7707728,194,640,3925,2684241,5285090,FALSE,Pinopsida,Pinus patula,NA
5285079,Pinus peuce Griseb.,Pinus peuce,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus peuce,6,7707728,194,640,3925,2684241,5285079,FALSE,Pinopsida,Pinus peuce,NA
5285565,Pinus pinaster Aiton,Pinus pinaster,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus pinaster,6,7707728,194,640,3925,2684241,5285565,FALSE,Pinopsida,Pinus pinaster,NA
5285165,Pinus pinea L.,Pinus pinea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus pinea,6,7707728,194,640,3925,2684241,5285165,FALSE,Pinopsida,Pinus pinea,NA
5285053,Pinus ponderosa Douglas ex C.Lawson,Pinus ponderosa,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus ponderosa,6,7707728,194,640,3925,2684241,5285053,FALSE,Pinopsida,Pinus ponderosa,NA
5285139,Pinus pungens Lamb.,Pinus pungens,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus pungens,6,7707728,194,640,3925,2684241,5285139,FALSE,Pinopsida,Pinus pungens,NA
5285122,Pinus quadrifolia Parl. ex Sudw.,Pinus quadrifolia,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus quadrifolia,6,7707728,194,640,3925,2684241,5285122,FALSE,Pinopsida,Pinus quadrifolia,NA
5285727,Pinus radiata D.Don,Pinus radiata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus radiata,6,7707728,194,640,3925,2684241,5285727,FALSE,Pinopsida,Pinus radiata,NA
5285084,Pinus roxburghii Sarg.,Pinus roxburghii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus roxburghii,6,7707728,194,640,3925,2684241,5285084,FALSE,Pinopsida,Pinus roxburghii,NA
5285255,Pinus sabiniana Douglas ex D.Don,Pinus sabiniana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus sabiniana,6,7707728,194,640,3925,2684241,5285255,FALSE,Pinopsida,Pinus sabiniana,NA
5284982,Pinus strobus L.,Pinus strobus,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus strobus,6,7707728,194,640,3925,2684241,5284982,FALSE,Pinopsida,Pinus strobus,NA
5285637,Pinus sylvestris L.,Pinus sylvestris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus sylvestris,6,7707728,194,640,3925,2684241,5285637,FALSE,Pinopsida,Pinus sylvestris,NA
5285241,Pinus taeda L.,Pinus taeda,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus taeda,6,7707728,194,640,3925,2684241,5285241,FALSE,Pinopsida,Pinus taeda,NA
5285799,Pinus thunbergii Parl.,Pinus thunbergii,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus thunbergii,6,7707728,194,640,3925,2684241,5285799,FALSE,Pinopsida,Pinus thunbergii,NA
5285764,Pinus torreyana Parry ex Carrière,Pinus torreyana,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus torreyana,6,7707728,194,640,3925,2684241,5285764,FALSE,Pinopsida,Pinus torreyana,NA
5285091,Pinus virginiana Mill.,Pinus virginiana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus virginiana,6,7707728,194,640,3925,2684241,5285091,FALSE,Pinopsida,Pinus virginiana,NA
5285074,Pinus wallichiana A.B.Jacks.,Pinus wallichiana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,6,7707728,194,640,3925,2684241,5285074,FALSE,Pinopsida,Pinus wallichiana,NA
3190581,Pistacia atlantica Desf.,Pistacia atlantica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Pistacia,Pistacia atlantica,6,7707728,220,933,2398,3190459,3190581,FALSE,Magnoliopsida,Pistacia atlantica,NA
3190586,Pistacia chinensis Bunge,Pistacia chinensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Pistacia,Pistacia chinensis,6,7707728,220,933,2398,3190459,3190586,FALSE,Magnoliopsida,Pistacia chinensis,NA
3190585,Pistacia vera L.,Pistacia vera,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Pistacia,Pistacia vera,6,7707728,220,933,2398,3190459,3190585,FALSE,Magnoliopsida,Pistacia vera,NA
2976481,Ebenopsis ebano (Berland.) Barneby & J.W.Grimes,Ebenopsis ebano,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Ebenopsis,Ebenopsis ebano,6,7707728,220,1370,5386,2976476,2976481,FALSE,Magnoliopsida,Ebenopsis ebano,NA
2986285,Pittosporum crassifolium Banks & Sol. ex A.Cunn.,Pittosporum crassifolium,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Apiales,Pittosporaceae,Pittosporum,Pittosporum crassifolium,6,7707728,220,1351,6666,7363256,2986285,FALSE,Magnoliopsida,Pittosporum crassifolium,NA
4161770,Pittosporum eugenioides A.Cunn.,Pittosporum eugenioides,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Pittosporaceae,Pittosporum,Pittosporum eugenioides,6,7707728,220,1351,6666,7363256,4161770,FALSE,Magnoliopsida,Pittosporum eugenioides,NA
4937305,Pittosporum napaulense (DC.) Rehder & Wilson,Pittosporum napaulense,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Pittosporaceae,Pittosporum,Pittosporum napaulense,6,7707728,220,1351,6666,7363256,4937305,FALSE,Magnoliopsida,Pittosporum napaulense,NA
4161832,Pittosporum angustifolium G.Lodd.,Pittosporum angustifolium,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Pittosporaceae,Pittosporum,Pittosporum angustifolium,6,7707728,220,1351,6666,7363256,4161832,FALSE,Magnoliopsida,Pittosporum angustifolium,NA
4162100,"Auranticarpa rhombifolia (A.Cunn. ex Hook.) L.W.Cayzer, Crisp & I.Telford",Auranticarpa rhombifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Pittosporaceae,Auranticarpa,Auranticarpa rhombifolia,6,7707728,220,1351,6666,9452464,4162100,FALSE,Magnoliopsida,Auranticarpa rhombifolia,NA
2986293,Pittosporum tenuifolium Gaertn.,Pittosporum tenuifolium,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Pittosporaceae,Pittosporum,Pittosporum tenuifolium,6,7707728,220,1351,6666,7363256,2986293,FALSE,Magnoliopsida,Pittosporum tenuifolium,NA
8677924,Pittosporum tobira (Murray) Aiton fil.,Pittosporum tobira,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Pittosporaceae,Pittosporum,Pittosporum tobira,6,7707728,220,1351,6666,7363256,8677924,FALSE,Magnoliopsida,Pittosporum tobira,NA
2986239,Pittosporum undulatum Vent.,Pittosporum undulatum,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Apiales,Pittosporaceae,Pittosporum,Pittosporum undulatum,6,7707728,220,1351,6666,7363256,2986239,FALSE,Magnoliopsida,Pittosporum undulatum,NA
2986302,Pittosporum viridiflorum Sims,Pittosporum viridiflorum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Apiales,Pittosporaceae,Pittosporum,Pittosporum viridiflorum,6,7707728,220,1351,6666,7363256,2986302,FALSE,Magnoliopsida,Pittosporum viridiflorum,NA
7400250,Platanus ×hispanica Mill. ex Münchh.,Platanus hispanica,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Proteales,Platanaceae,Platanus,Platanus hispanica,6,7707728,220,400,6693,3152811,7400250,FALSE,Magnoliopsida,Platanus x hispanica,NA
3152820,Platanus occidentalis L.,Platanus occidentalis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Proteales,Platanaceae,Platanus,Platanus occidentalis,6,7707728,220,400,6693,3152811,3152820,FALSE,Magnoliopsida,Platanus occidentalis,NA
3152816,Platanus orientalis L.,Platanus orientalis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Proteales,Platanaceae,Platanus,Platanus orientalis,6,7707728,220,400,6693,3152811,3152816,FALSE,Magnoliopsida,Platanus orientalis,NA
6711311,Platanus orientalis f. digitata (Gordon) Jankó,Platanus orientalis digitata,FORM,SYNONYM,91,EXACT,Plantae,Tracheophyta,Proteales,Platanaceae,Platanus,Platanus orientalis,6,7707728,220,400,6693,3152811,3152816,TRUE,Magnoliopsida,Platanus orientalis var. digitata,3152816
8268789,Platanus racemosa Nutt. ex Audubon,Platanus racemosa,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Proteales,Platanaceae,Platanus,Platanus racemosa,6,7707728,220,400,6693,3152811,8268789,FALSE,Magnoliopsida,Platanus racemosa,NA
3152817,Platanus wrightii S.Watson,Platanus wrightii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Proteales,Platanaceae,Platanus,Platanus wrightii,6,7707728,220,400,6693,3152811,3152817,FALSE,Magnoliopsida,Platanus wrightii,NA
2684855,Platycladus orientalis (L.) Franco,Platycladus orientalis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Platycladus,Platycladus orientalis,6,7707728,194,640,8144,2684854,2684855,FALSE,Pinopsida,Platycladus orientalis,NA
3169674,Plumeria rubra L.,Plumeria rubra,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Gentianales,Apocynaceae,Plumeria,Plumeria rubra,6,7707728,220,412,6701,3169672,3169674,FALSE,Magnoliopsida,Plumeria rubra,NA
2687632,Afrocarpus falcatus (Thunb.) C.N.Page,Afrocarpus falcatus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Podocarpaceae,Afrocarpus,Afrocarpus falcatus,6,7707728,194,640,8830,2687616,2687632,FALSE,Pinopsida,Afrocarpus falcatus,NA
