usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,verbatim_name,verbatim_kingdom,tree_id,displayed_scientific_name,taxonomic_level
8252683,Crataegus laevigata (Poir.) DC.,Crataegus laevigata,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Crataegus,Crataegus laevigata,6,7707728,220,691,5015,3013395,8252683,FALSE,Magnoliopsida,Crataegus laevigata 'Double Pink',plants,449,Crataegus laevigata 'Double Pink',horticulture
8252683,Crataegus laevigata (Poir.) DC.,Crataegus laevigata,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Crataegus,Crataegus laevigata,6,7707728,220,691,5015,3013395,8252683,FALSE,Magnoliopsida,Crataegus laevigata 'Double White',plants,450,Crataegus laevigata 'Double White',horticulture
8252683,Crataegus laevigata (Poir.) DC.,Crataegus laevigata,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Crataegus,Crataegus laevigata,6,7707728,220,691,5015,3013395,8252683,FALSE,Magnoliopsida,Crataegus laevigata 'Pauls Scarlet',plants,451,Crataegus laevigata 'Pauls Scarlet',horticulture
3014883,Crataegus ×lavallei Hérincq ex Lavallée,Crataegus lavallei,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Crataegus,Crataegus lavallei,6,7707728,220,691,5015,3013395,3014883,FALSE,Magnoliopsida,Crataegus ×lavallei 'Carrierei',plants,452,Crataegus &times lavallei 'Carrierei',horticulture
8041842,Crataegus phaenopyrum (L.fil.) Borkh.,Crataegus phaenopyrum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Crataegus,Crataegus phaenopyrum,6,7707728,220,691,5015,3013395,8041842,FALSE,Magnoliopsida,Crataegus phaenopyrum,plants,453,Crataegus phaenopyrum,species
8041842,Crataegus phaenopyrum (L.fil.) Borkh.,Crataegus phaenopyrum,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Crataegus,Crataegus phaenopyrum,6,7707728,220,691,5015,3013395,8041842,FALSE,Magnoliopsida,Crataegus phaenopyrum 'Fastigiata',plants,454,Crataegus phaenopyrum 'Fastigiata',horticulture
3014527,Crataegus pinnatifida Bunge,Crataegus pinnatifida,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Crataegus,Crataegus pinnatifida,6,7707728,220,691,5015,3013395,3014527,FALSE,Magnoliopsida,Crataegus pinnatifida,plants,455,Crataegus pinnatifida,species
3014089,Crataegus viridis L.,Crataegus viridis,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Crataegus,Crataegus viridis,6,7707728,220,691,5015,3013395,3014089,FALSE,Magnoliopsida,Crataegus viridis 'Winter King',plants,456,Crataegus viridis 'Winter King',horticulture
5415081,Crescentia cujete L.,Crescentia cujete,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Bignoniaceae,Crescentia,Crescentia cujete,6,7707728,220,408,6655,3172552,5415081,FALSE,Magnoliopsida,Crescentia cujete,plants,457,Crescentia cujete,species
4031011,Crinodendron patagua Molina,Crinodendron patagua,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Oxalidales,Elaeocarpaceae,Crinodendron,Crinodendron patagua,6,7707728,220,7224021,2435,7290943,4031011,FALSE,Magnoliopsida,Crinodendron patagua,plants,458,Crinodendron patagua,species
4178741,Cryptocarya alba (Molina) Looser,Cryptocarya alba,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Laurales,Lauraceae,Cryptocarya,Cryptocarya alba,6,7707728,220,407,6688,3011993,4178741,FALSE,Magnoliopsida,Cryptocarya alba,plants,459,Cryptocarya alba,species
5284237,Cryptomeria japonica (Thunb. ex L.f.) D.Don,Cryptomeria japonica,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cryptomeria,Cryptomeria japonica,6,7707728,194,640,8144,2683915,5284237,FALSE,Pinopsida,Cryptomeria japonica,plants,460,Cryptomeria japonica,species
5284237,Cryptomeria japonica (Thunb. ex L.f.) D.Don,Cryptomeria japonica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cryptomeria,Cryptomeria japonica,6,7707728,194,640,8144,2683915,5284237,FALSE,Pinopsida,Cryptomeria japonica 'Elegans',plants,461,Cryptomeria japonica 'Elegans',horticulture
5284237,Cryptomeria japonica (Thunb. ex L.f.) D.Don,Cryptomeria japonica,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cryptomeria,Cryptomeria japonica,6,7707728,194,640,8144,2683915,5284237,FALSE,Pinopsida,Cryptomeria japonica 'Yoshino',plants,462,Cryptomeria japonica 'Yoshino',horticulture
5284278,Cunninghamia lanceolata (Lamb.) Hook.,Cunninghamia lanceolata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cunninghamia,Cunninghamia lanceolata,6,7707728,194,640,8144,2684138,5284278,FALSE,Pinopsida,Cunninghamia lanceolata,plants,463,Cunninghamia lanceolata,species
5284278,Cunninghamia lanceolata (Lamb.) Hook.,Cunninghamia lanceolata,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cunninghamia,Cunninghamia lanceolata,6,7707728,194,640,8144,2684138,5284278,FALSE,Pinopsida,Cunninghamia lanceolata 'Glauca',plants,464,Cunninghamia lanceolata 'Glauca',horticulture
5535290,Cunonia capensis L.,Cunonia capensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Oxalidales,Cunoniaceae,Cunonia,Cunonia capensis,6,7707728,220,7224021,2405,3232019,5535290,FALSE,Magnoliopsida,Cunonia capensis,plants,465,Cunonia capensis,species
3189958,Cupaniopsis anacardioides (A.Rich.) Radlk.,Cupaniopsis anacardioides,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Cupaniopsis,Cupaniopsis anacardioides,6,7707728,220,933,6657,3189957,3189958,FALSE,Magnoliopsida,Cupaniopsis anacardioides,plants,466,Cupaniopsis anacardioides,species
8030887,×Hesperotropsis leylandii (A.B.Jacks. & Dallim.) Garland & Gerry Moore,Hesperotropsis leylandii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Hesperotropsis,Hesperotropsis leylandii,6,7707728,194,640,8144,7903320,8030887,FALSE,Pinopsida,×Hesperotropsis leylandii,plants,467,&times Hesperotropsis leylandii,hybrid
8030887,×Hesperotropsis leylandii (A.B.Jacks. & Dallim.) Garland & Gerry Moore,Hesperotropsis leylandii,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Hesperotropsis,Hesperotropsis leylandii,6,7707728,194,640,8144,7903320,8030887,FALSE,Pinopsida,×Hesperotropsis leylandii 'Haggerston Gray',plants,468,&times Hesperotropsis leylandii 'Haggerston Gray',horticulture
8030887,×Hesperotropsis leylandii (A.B.Jacks. & Dallim.) Garland & Gerry Moore,Hesperotropsis leylandii,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Hesperotropsis,Hesperotropsis leylandii,6,7707728,194,640,8144,7903320,8030887,FALSE,Pinopsida,×Hesperotropsis leylandii 'Naylors Blue',plants,469,&times Hesperotropsis leylandii 'Naylors Blue',horticulture
8030887,×Hesperotropsis leylandii (A.B.Jacks. & Dallim.) Garland & Gerry Moore,Hesperotropsis leylandii,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Hesperotropsis,Hesperotropsis leylandii,6,7707728,194,640,8144,7903320,8030887,FALSE,Pinopsida,×Hesperotropsis leylandii 'Silver Dust',plants,470,&times Hesperotropsis leylandii 'Silver Dust',horticulture
2683983,Hesperocyparis arizonica (Greene) Bartel,Hesperocyparis arizonica,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus arizonica,6,7707728,194,640,8144,10225588,2683969,TRUE,Pinopsida,Hesperocyparis arizonica,plants,471,Hesperocyparis arizonica,species
2684007,Hesperocyparis forbesii (Jeps.) Bartel,Hesperocyparis forbesii,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus guadalupensis,6,7707728,194,640,8144,10225588,2684001,TRUE,Pinopsida,Hesperocyparis forbesii,plants,472,Hesperocyparis forbesii,species
2683983,Hesperocyparis arizonica (Greene) Bartel,Hesperocyparis arizonica,SPECIES,SYNONYM,100,HIGHERRANK,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus arizonica,6,7707728,194,640,8144,10225588,2683969,TRUE,Pinopsida,Hesperocyparis arizonica var. glabra,plants,473,Hesperocyparis arizonica var. glabra,variety
2683983,Hesperocyparis arizonica (Greene) Bartel,Hesperocyparis arizonica,SPECIES,SYNONYM,100,HIGHERRANK,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus arizonica,6,7707728,194,640,8144,10225588,2683969,TRUE,Pinopsida,Hesperocyparis arizonica var. glabra 'Blue Pyramid',plants,474,Hesperocyparis arizonica var. glabra 'Blue Pyramid',horticulture
2684027,Hesperocyparis macnabiana (A.Murray bis) Bartel,Hesperocyparis macnabiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus macnabiana,6,7707728,194,640,8144,10225588,2684026,TRUE,Pinopsida,Hesperocyparis macnabiana,plants,475,Hesperocyparis macnabiana,species
2684075,Hesperocyparis macrocarpa (Hartw. ex Gordon) Bartel,Hesperocyparis macrocarpa,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus macrocarpa,6,7707728,194,640,8144,10225588,2684070,TRUE,Pinopsida,Hesperocyparis macrocarpa,plants,476,Hesperocyparis macrocarpa,species
2684030,Cupressus sempervirens L.,Cupressus sempervirens,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus sempervirens,6,7707728,194,640,8144,10225588,2684030,FALSE,Pinopsida,Cupressus sempervirens,plants,477,Cupressus sempervirens,species
2684030,Cupressus sempervirens L.,Cupressus sempervirens,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Pinales,Cupressaceae,Cupressus,Cupressus sempervirens,6,7707728,194,640,8144,10225588,2684030,FALSE,Pinopsida,Cupressus sempervirens 'Glauca',plants,478,Cupressus sempervirens 'Glauca',horticulture
3035241,Cussonia spicata Thunb.,Cussonia spicata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Apiales,Araliaceae,Cussonia,Cussonia spicata,6,7707728,220,1351,8800,3035207,3035241,FALSE,Magnoliopsida,Cussonia spicata,plants,480,Cussonia spicata,species
5362215,Cydonia oblonga Mill.,Cydonia oblonga,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Cydonia,Cydonia oblonga,6,7707728,220,691,5015,2986441,5362215,FALSE,Magnoliopsida,Cydonia oblonga,plants,481,Cydonia oblonga,species
2943815,Argyrocytisus battandieri (Maire) J.Raynal,Argyrocytisus battandieri,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Argyrocytisus,Argyrocytisus battandieri,6,7707728,220,1370,5386,2943814,2943815,FALSE,Magnoliopsida,Argyrocytisus battandieri,plants,482,Argyrocytisus battandieri,species
2968532,Dalbergia sissoo Roxb. ex DC.,Dalbergia sissoo,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Dalbergia,Dalbergia sissoo,6,7707728,220,1370,5386,2968358,2968532,FALSE,Magnoliopsida,Dalbergia sissoo,plants,483,Dalbergia sissoo,species
2940449,Psorothamnus spinosus (A.Gray) Barneby,Psorothamnus spinosus,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Psorothamnus,Psorothamnus spinosus,6,7707728,220,1370,5386,2940430,2940449,FALSE,Magnoliopsida,Psorothamnus spinosus,plants,484,Psorothamnus spinosus,species
7322122,Davidia involucrata Baill.,Davidia involucrata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Cornales,Nyssaceae,Davidia,Davidia involucrata,6,7707728,220,949,6712,3231426,7322122,FALSE,Magnoliopsida,Davidia involucrata,plants,485,Davidia involucrata,species
2956176,Delonix regia (Bojer ex Hook.) Raf.,Delonix regia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Delonix,Delonix regia,6,7707728,220,1370,5386,2956165,2956176,FALSE,Magnoliopsida,Delonix regia,plants,486,Delonix regia,species
2888425,Dendromecon harfordii Kellogg,Dendromecon harfordii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ranunculales,Papaveraceae,Dendromecon,Dendromecon harfordii,6,7707728,220,399,2422,2888423,2888425,FALSE,Magnoliopsida,Dendromecon harfordii,plants,487,Dendromecon harfordii,species
7498955,Dicksonia antarctica Labill.,Dicksonia antarctica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Cyatheales,Dicksoniaceae,Dicksonia,Dicksonia antarctica,6,7707728,7228684,7229402,6622,9507928,7498955,FALSE,Polypodiopsida,Dicksonia antarctica,plants,488,Dicksonia antarctica,species
5687341,Dicksonia squarrosa (G.Forst.) Sw.,Dicksonia squarrosa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Cyatheales,Dicksoniaceae,Dicksonia,Dicksonia squarrosa,6,7707728,7228684,7229402,6622,9507928,5687341,FALSE,Polypodiopsida,Dicksonia squarrosa,plants,489,Dicksonia squarrosa,species
3032984,Diospyros kaki L.f.,Diospyros kaki,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ebenaceae,Diospyros,Diospyros kaki,6,7707728,220,1353,6709,3030169,3032984,FALSE,Magnoliopsida,Diospyros kaki,plants,490,Diospyros kaki,species
3032984,Diospyros kaki L.f.,Diospyros kaki,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Ericales,Ebenaceae,Diospyros,Diospyros kaki,6,7707728,220,1353,6709,3030169,3032984,FALSE,Magnoliopsida,Diospyros kaki 'Fuyu',plants,491,Diospyros kaki 'Fuyu',horticulture
3032984,Diospyros kaki L.f.,Diospyros kaki,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Ericales,Ebenaceae,Diospyros,Diospyros kaki,6,7707728,220,1353,6709,3030169,3032984,FALSE,Magnoliopsida,Diospyros kaki 'Hachiya',plants,492,Diospyros kaki 'Hachiya',horticulture
3032981,Diospyros texana Scheele,Diospyros texana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ebenaceae,Diospyros,Diospyros texana,6,7707728,220,1353,6709,3030169,3032981,FALSE,Magnoliopsida,Diospyros texana,plants,493,Diospyros texana,species
3032986,Diospyros virginiana L.,Diospyros virginiana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ebenaceae,Diospyros,Diospyros virginiana,6,7707728,220,1353,6709,3030169,3032986,FALSE,Magnoliopsida,Diospyros virginiana,plants,494,Diospyros virginiana,species
5421144,Dodonaea viscosa (L.) Jacq.,Dodonaea viscosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Dodonaea,Dodonaea viscosa,6,7707728,220,933,6657,3190017,5421144,FALSE,Magnoliopsida,Dodonaea viscosa,plants,495,Dodonaea viscosa,species
5421144,Dodonaea viscosa (L.) Jacq.,Dodonaea viscosa,SPECIES,ACCEPTED,85,EXACT,Plantae,Tracheophyta,Sapindales,Sapindaceae,Dodonaea,Dodonaea viscosa,6,7707728,220,933,6657,3190017,5421144,FALSE,Magnoliopsida,Dodonaea viscosa 'Purpurea',plants,496,Dodonaea viscosa 'Purpurea',horticulture
8248677,Dombeya wallichii (Lindl.) Benth. & Hook.fil.,Dombeya wallichii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Dombeya,Dombeya wallichii,6,7707728,220,941,6685,8683601,8248677,FALSE,Magnoliopsida,Dombeya wallichii,plants,497,Dombeya wallichii,species
5304469,Dracaena draco (L.) L.,Dracaena draco,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Asparagales,Asparagaceae,Dracaena,Dracaena draco,6,7707728,196,1169,7683,2752062,5304469,FALSE,Liliopsida,Dracaena draco,plants,498,Dracaena draco,species
4020527,Drimys winteri J.R.Forst. & G.Forst.,Drimys winteri,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Canellales,Winteraceae,Drimys,Drimys winteri,6,7707728,220,7222018,2437,3153974,4020527,FALSE,Magnoliopsida,Drimys winteri,plants,499,Drimys winteri,species
3039269,Elaeagnus angustifolia L.,Elaeagnus angustifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Elaeagnaceae,Elaeagnus,Elaeagnus angustifolia,6,7707728,220,691,2408,3039266,3039269,FALSE,Magnoliopsida,Elaeagnus angustifolia,plants,500,Elaeagnus angustifolia,species
3039270,Elaeagnus pungens Thunb.,Elaeagnus pungens,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Rosales,Elaeagnaceae,Elaeagnus,Elaeagnus pungens,6,7707728,220,691,2408,3039266,3039270,FALSE,Magnoliopsida,Elaeagnus pungens,plants,501,Elaeagnus pungens,species
3039270,Elaeagnus pungens Thunb.,Elaeagnus pungens,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Elaeagnaceae,Elaeagnus,Elaeagnus pungens,6,7707728,220,691,2408,3039266,3039270,FALSE,Magnoliopsida,Elaeagnus pungens 'Fruitlandii',plants,502,Elaeagnus pungens 'Fruitlandii',horticulture
3039270,Elaeagnus pungens Thunb.,Elaeagnus pungens,SPECIES,ACCEPTED,87,EXACT,Plantae,Tracheophyta,Rosales,Elaeagnaceae,Elaeagnus,Elaeagnus pungens,6,7707728,220,691,2408,3039266,3039270,FALSE,Magnoliopsida,Elaeagnus pungens 'Maculata',plants,503,Elaeagnus pungens 'Maculata',horticulture
7135609,Enkianthus campanulatus (Miq.) G.Nicholson,Enkianthus campanulatus,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Enkianthus,Enkianthus campanulatus,6,7707728,220,1353,2505,7135548,7135609,FALSE,Magnoliopsida,Enkianthus campanulatus,plants,504,Enkianthus campanulatus,species
7135609,Enkianthus campanulatus (Miq.) G.Nicholson,Enkianthus campanulatus,SPECIES,ACCEPTED,88,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Enkianthus,Enkianthus campanulatus,6,7707728,220,1353,2505,7135548,7135609,FALSE,Magnoliopsida,Enkianthus campanulatus 'Albiflorus',plants,505,Enkianthus campanulatus 'Albiflorus',horticulture
6711453,Enkianthus campanulatus var. palibinii (Craib) Bean,Enkianthus campanulatus palibinii,VARIETY,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Enkianthus,Enkianthus campanulatus,6,7707728,220,1353,2505,7135548,7135609,FALSE,Magnoliopsida,Enkianthus campanulatus var. palibinii,plants,506,Enkianthus campanulatus var. palibinii,variety
3024181,Eriobotrya deflexa (Hemsl.) Nakai,Eriobotrya deflexa,SPECIES,SYNONYM,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Rhaphiolepis,Rhaphiolepis deflexa,6,7707728,220,691,5015,3032335,10855510,TRUE,Magnoliopsida,Eriobotrya deflexa 'Coppertone',plants,507,Eriobotrya deflexa 'Coppertone',horticulture
3024181,Eriobotrya deflexa (Hemsl.) Nakai,Eriobotrya deflexa,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Rhaphiolepis,Rhaphiolepis deflexa,6,7707728,220,691,5015,3032335,10855510,TRUE,Magnoliopsida,Eriobotrya deflexa,plants,508,Eriobotrya deflexa,species
3024146,Eriobotrya japonica (Thunb.) Lindl.,Eriobotrya japonica,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Rhaphiolepis,Rhaphiolepis bibas,6,7707728,220,691,5015,3032335,10786206,TRUE,Magnoliopsida,Eriobotrya japonica,plants,509,Eriobotrya japonica,species
3024146,Eriobotrya japonica (Thunb.) Lindl.,Eriobotrya japonica,SPECIES,SYNONYM,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Rhaphiolepis,Rhaphiolepis bibas,6,7707728,220,691,5015,3032335,10786206,TRUE,Magnoliopsida,Eriobotrya japonica 'Champagne',plants,510,Eriobotrya japonica 'Champagne',horticulture
3024146,Eriobotrya japonica (Thunb.) Lindl.,Eriobotrya japonica,SPECIES,SYNONYM,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Rhaphiolepis,Rhaphiolepis bibas,6,7707728,220,691,5015,3032335,10786206,TRUE,Magnoliopsida,Eriobotrya japonica 'Coppertone',plants,511,Eriobotrya japonica 'Coppertone',horticulture
3024146,Eriobotrya japonica (Thunb.) Lindl.,Eriobotrya japonica,SPECIES,SYNONYM,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Rhaphiolepis,Rhaphiolepis bibas,6,7707728,220,691,5015,3032335,10786206,TRUE,Magnoliopsida,Eriobotrya japonica 'Gold Nugget',plants,512,Eriobotrya japonica 'Gold Nugget',horticulture
3024146,Eriobotrya japonica (Thunb.) Lindl.,Eriobotrya japonica,SPECIES,SYNONYM,88,EXACT,Plantae,Tracheophyta,Rosales,Rosaceae,Rhaphiolepis,Rhaphiolepis bibas,6,7707728,220,691,5015,3032335,10786206,TRUE,Magnoliopsida,Eriobotrya japonica 'Macbeth',plants,513,Eriobotrya japonica 'Macbeth',horticulture
5349751,Erythrina americana Mill.,Erythrina americana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,Erythrina americana,6,7707728,220,1370,5386,2945830,5349751,FALSE,Magnoliopsida,Erythrina americana,plants,514,Erythrina americana,species
5349557,Erythrina caffra Thunb.,Erythrina caffra,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,Erythrina caffra,6,7707728,220,1370,5386,2945830,5349557,FALSE,Magnoliopsida,Erythrina caffra,plants,515,Erythrina caffra,species
5349518,Erythrina coralloides Moc. & Sessé ex DC.,Erythrina coralloides,SPECIES,SYNONYM,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,Erythrina americana,6,7707728,220,1370,5386,2945830,5349751,TRUE,Magnoliopsida,Erythrina coralloides,plants,516,Erythrina coralloides,species
5349719,Erythrina crista-galli L.,Erythrina crista-galli,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,Erythrina crista-galli,6,7707728,220,1370,5386,2945830,5349719,FALSE,Magnoliopsida,Erythrina crista-galli,plants,517,Erythrina crista-galli,species
5349565,Erythrina falcata Benth.,Erythrina falcata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,Erythrina falcata,6,7707728,220,1370,5386,2945830,5349565,FALSE,Magnoliopsida,Erythrina falcata,plants,518,Erythrina falcata,species
5349601,Erythrina humeana Spreng.,Erythrina humeana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,Erythrina humeana,6,7707728,220,1370,5386,2945830,5349601,FALSE,Magnoliopsida,Erythrina humeana,plants,519,Erythrina humeana,species
5349556,Erythrina lysistemon Hutch.,Erythrina lysistemon,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,Erythrina lysistemon,6,7707728,220,1370,5386,2945830,5349556,FALSE,Magnoliopsida,Erythrina lysistemon,plants,520,Erythrina lysistemon,species
5349676,Erythrina ×sykesii Barneby & Krukoff,Erythrina sykesii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,Erythrina sykesii,6,7707728,220,1370,5386,2945830,5349676,FALSE,Magnoliopsida,Erythrina ×sykesii,plants,521,Erythrina &times sykesii,hybrid
5349503,Erythrina ×bidwillii Lindl.,Erythrina bidwillii,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Fabales,Fabaceae,Erythrina,Erythrina bidwillii,6,7707728,220,1370,5386,2945830,5349503,FALSE,Magnoliopsida,Erythrina ×bidwillii,plants,522,Erythrina &times bidwillii,hybrid
7428724,Escallonia bifida Link & Otto,Escallonia bifida,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Escalloniales,Escalloniaceae,Escallonia,Escallonia bifida,6,7707728,220,7221331,3234486,2986228,7428724,FALSE,Magnoliopsida,Escallonia bifida,plants,523,Escallonia bifida,species
3932735,Escallonia laevis (Vell.) Sleumer,Escallonia laevis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Escalloniales,Escalloniaceae,Escallonia,Escallonia laevis,6,7707728,220,7221331,3234486,2986228,3932735,FALSE,Magnoliopsida,Escallonia laevis,plants,524,Escallonia laevis,species
3932661,Escallonia rubra var. macrantha (Hook. & Arn.) Reiche,Escallonia rubra macrantha,VARIETY,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Escalloniales,Escalloniaceae,Escallonia,Escallonia rubra,6,7707728,220,7221331,3234486,2986228,8405971,FALSE,Magnoliopsida,Escallonia rubra var. macrantha,plants,525,Escallonia rubra var. macrantha,variety
3176747,Eucalyptus caesia Benth.,Eucalyptus caesia,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus caesia,6,7707728,220,690,5014,7493935,3176747,FALSE,Magnoliopsida,Eucalyptus caesia,plants,528,Eucalyptus caesia,species
5418394,Corymbia calophylla (Lindl.) K.D.Hill & L.A.S.Johnson,Corymbia calophylla,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Corymbia,Corymbia calophylla,6,7707728,220,690,5014,3180424,5418394,FALSE,Magnoliopsida,Corymbia calophylla,plants,529,Corymbia calophylla,species
11869920,Eucalyptus camaldulensis Denham,Eucalyptus camaldulensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus camaldulensis,6,7707728,220,690,5014,7493935,11869920,FALSE,Magnoliopsida,Eucalyptus camaldulensis,plants,530,Eucalyptus camaldulensis,species
3176723,Eucalyptus cinerea F.Muell. ex Benth.,Eucalyptus cinerea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus cinerea,6,7707728,220,690,5014,7493935,3176723,FALSE,Magnoliopsida,Eucalyptus cinerea,plants,532,Eucalyptus cinerea,species
