scientific_name,tree_id,common_name,status,selectree_url
Abies bracteata,2,SILVER FIR,New,https://selectree.calpoly.edu/tree-detail/2
Abies concolor,3,BALSAM FIR,New,https://selectree.calpoly.edu/tree-detail/3
Abies concolor,3,CALIFORNIA WHITE FIR,New,https://selectree.calpoly.edu/tree-detail/3
Abies concolor,3,COLORADO FIR,New,https://selectree.calpoly.edu/tree-detail/3
Abies concolor,3,COLORADO WHITE FIR,New,https://selectree.calpoly.edu/tree-detail/3
Abies concolor,3,CONCOLOR FIR,New,https://selectree.calpoly.edu/tree-detail/3
Abies concolor,3,LOW'S FIR,New,https://selectree.calpoly.edu/tree-detail/3
Abies concolor,3,WHITE BALSAM,New,https://selectree.calpoly.edu/tree-detail/3
Abies grandis,6,GIANT FIR,New,https://selectree.calpoly.edu/tree-detail/6
Abies grandis,6,LOWLAND WHITE FIR,New,https://selectree.calpoly.edu/tree-detail/6
Abies grandis,6,YELLOW FIR,New,https://selectree.calpoly.edu/tree-detail/6
Abies grandis,6,WHITE FIR,New,https://selectree.calpoly.edu/tree-detail/6
Abies koreana,7,COREAN FIR,New,https://selectree.calpoly.edu/tree-detail/7
Abies lasiocarpa,8,WESTERN BALSAM FIR,New,https://selectree.calpoly.edu/tree-detail/8
Abies lasiocarpa,8,ALPINE FUR,New,https://selectree.calpoly.edu/tree-detail/8
Abies magnifica,9,CALIFORNIA RED FIR,New,https://selectree.calpoly.edu/tree-detail/9
Abies magnifica,9,GOLDEN FIR,New,https://selectree.calpoly.edu/tree-detail/9
Abies magnifica,9,SHASTA FIR,New,https://selectree.calpoly.edu/tree-detail/9
Abies magnifica,9,SHASTA RED FIR,New,https://selectree.calpoly.edu/tree-detail/9
Abies magnifica,9,SILVERTIP FIR,New,https://selectree.calpoly.edu/tree-detail/9
Abies nordmanniana,10,NORDMANN CHRISTMASTREE,New,https://selectree.calpoly.edu/tree-detail/10
Abies nordmanniana,10,KAZAZDAGI FIR,New,https://selectree.calpoly.edu/tree-detail/10
Abies pinsapo,11,HEDGEHOG FIR,New,https://selectree.calpoly.edu/tree-detail/11
Abies procera,12,CHRISTMASTREE,New,https://selectree.calpoly.edu/tree-detail/12
Abies procera,12,RED FIR,New,https://selectree.calpoly.edu/tree-detail/12
Acacia auriculiformis,15,DARWIN BLACK WATTLE,New,https://selectree.calpoly.edu/tree-detail/15
Acacia auriculiformis,15,BLACK WATTLE,New,https://selectree.calpoly.edu/tree-detail/15
Acacia auriculiformis,15,EAR LEAF ACACIA,New,https://selectree.calpoly.edu/tree-detail/15
Acacia auriculiformis,15,EAR POD WATTLE,New,https://selectree.calpoly.edu/tree-detail/15
Acacia auriculiformis,15,NORTHERN BLACK WATTLE,New,https://selectree.calpoly.edu/tree-detail/15
Acacia baileyana,16,BAILEY'S ACACIA,New,https://selectree.calpoly.edu/tree-detail/16
Acacia baileyana,16,BAILEY'S WATTLE,New,https://selectree.calpoly.edu/tree-detail/16
Acacia craspedocarpa,20,HOP MULGA,New,https://selectree.calpoly.edu/tree-detail/20
Acacia cultriformis,21,GOLDEN GLOW WATTLE,New,https://selectree.calpoly.edu/tree-detail/21
Acacia cultriformis,21,HALF MOON WATTLE,New,https://selectree.calpoly.edu/tree-detail/21
Acacia cyclops,22,COASTAL WATTLE,New,https://selectree.calpoly.edu/tree-detail/22
Acacia cyclops,22,RED EYE,New,https://selectree.calpoly.edu/tree-detail/22
Acacia cyclops,22,REDEYE,New,https://selectree.calpoly.edu/tree-detail/22
Acacia cyclops,22,CYCLOPS ACACIA,New,https://selectree.calpoly.edu/tree-detail/22
Acacia cyclops,22,CYCLOPS WATTLE,New,https://selectree.calpoly.edu/tree-detail/22
Acacia cyclops,22,ONE EYED WATTLE,New,https://selectree.calpoly.edu/tree-detail/22
Acacia cyclops,22,RED EYED WATTLE,New,https://selectree.calpoly.edu/tree-detail/22
Acacia cyclops,22,REDWREATH ACACIA,New,https://selectree.calpoly.edu/tree-detail/22
Acacia dealbata,23,MIMOSA,New,https://selectree.calpoly.edu/tree-detail/23
Acacia dealbata,23,BLUE WATTLE,New,https://selectree.calpoly.edu/tree-detail/23
Acacia decurrens,24,SYDNEY GREEN WATTLE,New,https://selectree.calpoly.edu/tree-detail/24
Acacia decurrens,24,SYDNEY WATTLE,New,https://selectree.calpoly.edu/tree-detail/24
Acacia decurrens,24,EARLY BLACK WATTLE,New,https://selectree.calpoly.edu/tree-detail/24
Acacia decurrens,24,QUEEN WATTLE,New,https://selectree.calpoly.edu/tree-detail/24
Acacia longifolia,27,GOLDEN RODS,New,https://selectree.calpoly.edu/tree-detail/27
Acacia longifolia,27,LONGLEAF WATTLE,New,https://selectree.calpoly.edu/tree-detail/27
Acacia longifolia,27,SALLOW WATTLE,New,https://selectree.calpoly.edu/tree-detail/27
Acacia melanoxylon,28,AUSTRALIAN BLACKWOOD,New,https://selectree.calpoly.edu/tree-detail/28
Acacia melanoxylon,28,BLACKWOOD,New,https://selectree.calpoly.edu/tree-detail/28
Acacia melanoxylon,28,PALUMA BLACKWOOD,New,https://selectree.calpoly.edu/tree-detail/28
Acacia melanoxylon,28,TASMANIAN BLACKWOOD,New,https://selectree.calpoly.edu/tree-detail/28
Acacia melanoxylon,28,BLACK SALLY,New,https://selectree.calpoly.edu/tree-detail/28
Acacia melanoxylon,28,BLACK WOOD,New,https://selectree.calpoly.edu/tree-detail/28
Acacia melanoxylon,28,SILVER WATTLE,New,https://selectree.calpoly.edu/tree-detail/28
Acacia pendula,29,MYALL ACACIA,New,https://selectree.calpoly.edu/tree-detail/29
Acacia pendula,29,BALAAR,New,https://selectree.calpoly.edu/tree-detail/29
Acacia pendula,29,BOREE,New,https://selectree.calpoly.edu/tree-detail/29
Acacia pendula,29,MYALL,New,https://selectree.calpoly.edu/tree-detail/29
Acacia pendula,29,NILYAH,New,https://selectree.calpoly.edu/tree-detail/29
Acacia pendula,29,SILVER LEAF BOREE,New,https://selectree.calpoly.edu/tree-detail/29
Acacia pendula,29,TRUE MYALL,New,https://selectree.calpoly.edu/tree-detail/29
Acacia podalyriifolia,30,MT. MORGAN WATTLE,New,https://selectree.calpoly.edu/tree-detail/30
Acacia podalyriifolia,30,PEARL WATTLE,New,https://selectree.calpoly.edu/tree-detail/30
Acacia podalyriifolia,30,QUEENSLAND SILVER WATTLE,New,https://selectree.calpoly.edu/tree-detail/30
Acacia podalyriifolia,30,QUEENSLAND WATTLE,New,https://selectree.calpoly.edu/tree-detail/30
Acacia podalyriifolia,30,GOLDEN BALL WATTLE,New,https://selectree.calpoly.edu/tree-detail/30
Acacia retinodes,32,SWAMP WATTLE,New,https://selectree.calpoly.edu/tree-detail/32
Acacia salicina,33,BROUGHTON WILLOW WATTLE,New,https://selectree.calpoly.edu/tree-detail/33
Acacia salicina,33,BROUGHTON WILLOW,New,https://selectree.calpoly.edu/tree-detail/33
Acacia salicina,33,MURRAY WILLOW,New,https://selectree.calpoly.edu/tree-detail/33
Acacia salicina,33,COOBA,New,https://selectree.calpoly.edu/tree-detail/33
Acacia salicina,33,SALLY WATTLE,New,https://selectree.calpoly.edu/tree-detail/33
Acacia salicina,33,WILLOW WATTLE,New,https://selectree.calpoly.edu/tree-detail/33
Acacia saligna,34,GOLDEN WREATH WATTLE,New,https://selectree.calpoly.edu/tree-detail/34
Acacia saligna,34,PORT JACKSON WATTLE,New,https://selectree.calpoly.edu/tree-detail/34
Acacia saligna,34,PORT JACKSON WILLOW,New,https://selectree.calpoly.edu/tree-detail/34
Acacia saligna,34,WESTERN AUSTRALIAN GOLDEN WATTLE,New,https://selectree.calpoly.edu/tree-detail/34
Acacia verticillata,36,PRICKLY MIMOSA,New,https://selectree.calpoly.edu/tree-detail/36
Acacia verticillata,36,PRICKLY LEAVED WATTLE,New,https://selectree.calpoly.edu/tree-detail/36
Acacia verticillata,36,STAR LEAVED WATTLE,New,https://selectree.calpoly.edu/tree-detail/36
Acacia verticillata,36,WHORL LEAVED ACACIA,New,https://selectree.calpoly.edu/tree-detail/36
Acer buergerianum,39,TAIWAN TRIDENT MAPLE,New,https://selectree.calpoly.edu/tree-detail/39
Acer cappadocicum,44,CAUCASIAN MAPLE,New,https://selectree.calpoly.edu/tree-detail/44
Acer cissifolium,47,JAPANESE BOX ELDER,New,https://selectree.calpoly.edu/tree-detail/47
Acer cissifolium,47,IVYLEAF MAPLE,New,https://selectree.calpoly.edu/tree-detail/47
Acer cissifolium,47,IVY LEAVED MAPLE,New,https://selectree.calpoly.edu/tree-detail/47
Acer cissifolium,47,ASH LEAVED MAPLE,New,https://selectree.calpoly.edu/tree-detail/47
Acer davidii,48,FATHER DAVID'S MAPLE,New,https://selectree.calpoly.edu/tree-detail/48
Acer tataricum subsp. ginnala,49,GINNALA MAPLE,New,https://selectree.calpoly.edu/tree-detail/49
Acer glabrum,52,CALIFORNIA MOUNTAIN MAPLE,New,https://selectree.calpoly.edu/tree-detail/52
Acer glabrum,52,DOUGLAS' MAPLE,New,https://selectree.calpoly.edu/tree-detail/52
Acer glabrum,52,NEW MEXICO MAPLE,New,https://selectree.calpoly.edu/tree-detail/52
Acer glabrum,52,SIERRA MAPLE,New,https://selectree.calpoly.edu/tree-detail/52
Acer glabrum,52,DWARF MAPLE,New,https://selectree.calpoly.edu/tree-detail/52
Acer glabrum,52,MOUNTAIN MAPLE,New,https://selectree.calpoly.edu/tree-detail/52
Acer glabrum,52,WESTERN MOUNTAIN MAPLE,New,https://selectree.calpoly.edu/tree-detail/52
Acer griseum,54,CHINESE PAPERBARK MAPLE,New,https://selectree.calpoly.edu/tree-detail/54
Acer japonicum,55,AMUR MAPLE,New,https://selectree.calpoly.edu/tree-detail/55
Acer japonicum,55,JAPANESE MAPLE,New,https://selectree.calpoly.edu/tree-detail/55
Acer japonicum,55,FULL MOON MAPLE,New,https://selectree.calpoly.edu/tree-detail/55
Acer japonicum,55,DOWNY JAPANESE MAPLE,New,https://selectree.calpoly.edu/tree-detail/55
Acer macrophyllum,58,BIG LEAF MAPLE,New,https://selectree.calpoly.edu/tree-detail/58
Acer macrophyllum,58,PACIFIC MAPLE,New,https://selectree.calpoly.edu/tree-detail/58
Acer macrophyllum,58,BIG LEAVED MAPLE,New,https://selectree.calpoly.edu/tree-detail/58
Acer macrophyllum,58,BROAD LEAVED MAPLE,New,https://selectree.calpoly.edu/tree-detail/58
Acer macrophyllum,58,CANYON MAPLE,New,https://selectree.calpoly.edu/tree-detail/58
Acer negundo,60,ASH LEAF MAPLE,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,ASHLEAF MAPLE,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,BOX ELDER,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,BOXELDER,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,BOXELDER MAPLE,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,CALIFORNIA BOXELDER,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,MANITOBA MAPLE,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,THREE LEAF MAPLE,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,WESTERN BOXELDER,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,BOX ELDER MAPLE,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,THREE LEAVED MAPLE,New,https://selectree.calpoly.edu/tree-detail/60
Acer negundo,60,WESTERN BOX ELDER,New,https://selectree.calpoly.edu/tree-detail/60
Acer oblongum,65,FLYING MOTHTREE,New,https://selectree.calpoly.edu/tree-detail/65
Acer oblongum,65,HIMALAYAN MAPLE,New,https://selectree.calpoly.edu/tree-detail/65
Acer palmatum,66,SMOOTH JAPANESE MAPLE,New,https://selectree.calpoly.edu/tree-detail/66
Acer palmatum,66,PURPLE JAPANESE MAPLE,New,https://selectree.calpoly.edu/tree-detail/66
Acer platanoides,78,PLANE,New,https://selectree.calpoly.edu/tree-detail/78
Acer platanoides,78,NORWAY MAPLE VARIETY,New,https://selectree.calpoly.edu/tree-detail/78
Acer pseudoplatanus,98,FALSE PLANETREE,New,https://selectree.calpoly.edu/tree-detail/98
Acer pseudoplatanus,98,GREAT MAPLE,New,https://selectree.calpoly.edu/tree-detail/98
Acer pseudoplatanus,98,MOCK PLANE TREE,New,https://selectree.calpoly.edu/tree-detail/98
Acer pseudoplatanus,98,SCOTTISH MAPLE,New,https://selectree.calpoly.edu/tree-detail/98
Acer pseudoplatanus,98,SYCAMORE,New,https://selectree.calpoly.edu/tree-detail/98
Acer rubrum,100,MAPLE,New,https://selectree.calpoly.edu/tree-detail/100
Acer rubrum,100,SOFT MAPLE,New,https://selectree.calpoly.edu/tree-detail/100
Acer rubrum,100,SWAMP MAPLE,New,https://selectree.calpoly.edu/tree-detail/100
Acer saccharinum,111,SILVER MAPLE,New,https://selectree.calpoly.edu/tree-detail/111
Acer saccharinum,111,WHITE MAPLE,New,https://selectree.calpoly.edu/tree-detail/111
Acer saccharinum,111,RIVER MAPLE,New,https://selectree.calpoly.edu/tree-detail/111
Acer saccharum,116,HARD MAPLE,New,https://selectree.calpoly.edu/tree-detail/116
Acer saccharum,116,ROCK MAPLE,New,https://selectree.calpoly.edu/tree-detail/116
Acer tataricum,124,TARTAR MAPLE,New,https://selectree.calpoly.edu/tree-detail/124
Acer tataricum,124,TARTARIAN MAPLE,New,https://selectree.calpoly.edu/tree-detail/124
Acer tataricum,124,TATAR MAPLE,New,https://selectree.calpoly.edu/tree-detail/124
Acer truncatum,126,PURPLE BLOW MAPLE,New,https://selectree.calpoly.edu/tree-detail/126
Syzygium smithii,127,LILLY PILLY,New,https://selectree.calpoly.edu/tree-detail/127
Syzygium smithii,127,MONKEY APPLE,New,https://selectree.calpoly.edu/tree-detail/127
Acrocarpus fraxinifolius,129,KENYA COFFEESHADE,New,https://selectree.calpoly.edu/tree-detail/129
Acrocarpus fraxinifolius,129,PINK CEDAR,New,https://selectree.calpoly.edu/tree-detail/129
Acrocarpus fraxinifolius,129,RED CEDAR,New,https://selectree.calpoly.edu/tree-detail/129
Acrocarpus fraxinifolius,129,SHINGLETREE,New,https://selectree.calpoly.edu/tree-detail/129
Aesculus x carnea,133,RED HORSE CHESTNUT,New,https://selectree.calpoly.edu/tree-detail/133
Aesculus x carnea,133,FLOWERING HORSE CHESTNUT,New,https://selectree.calpoly.edu/tree-detail/133
Aesculus glabra,137,BUCKEYE,New,https://selectree.calpoly.edu/tree-detail/137
Aesculus glabra,137,TEXAS BUCKEYE,New,https://selectree.calpoly.edu/tree-detail/137
Aesculus glabra,137,AMERICAN BUCKEYE,New,https://selectree.calpoly.edu/tree-detail/137
Aesculus hippocastanum,138,CONKER TREE,New,https://selectree.calpoly.edu/tree-detail/138
Aesculus hippocastanum,138,HORSE CHESTNUT,New,https://selectree.calpoly.edu/tree-detail/138
Aesculus hippocastanum,138,COMMON HORSE CHESTNUT,New,https://selectree.calpoly.edu/tree-detail/138
Aesculus hippocastanum,138,HORSECHESTNUT,New,https://selectree.calpoly.edu/tree-detail/138
Aesculus indica,140,INDIAN HORSE CHESTNUT,New,https://selectree.calpoly.edu/tree-detail/140
Aesculus pavia,141,RED HORSECHESTNUT,New,https://selectree.calpoly.edu/tree-detail/141
Agathis robusta,142,DUNDATHU PINE,New,https://selectree.calpoly.edu/tree-detail/142
Agathis robusta,142,NORTH QUEENSLAND KAURI,New,https://selectree.calpoly.edu/tree-detail/142
Agathis robusta,142,NORTH QUEENSLAND KAURI PINE,New,https://selectree.calpoly.edu/tree-detail/142
Agathis robusta,142,QUEENSLAND KAURI PINE,New,https://selectree.calpoly.edu/tree-detail/142
Agathis robusta,142,SOUTH QUEENSLAND KAURI,New,https://selectree.calpoly.edu/tree-detail/142
Agathis robusta,142,SOUTH QUEENSLAND KAURI PINE,New,https://selectree.calpoly.edu/tree-detail/142
Agathis robusta,142,AUSTRALIAN KAURI,New,https://selectree.calpoly.edu/tree-detail/142
Agathis robusta,142,KAURI PINE,New,https://selectree.calpoly.edu/tree-detail/142
Agathis robusta,142,SMOOTHBARK KAURI,New,https://selectree.calpoly.edu/tree-detail/142
Agonis flexuosa,143,WESTERN AUSTRALIAN MYRTLE,New,https://selectree.calpoly.edu/tree-detail/143
Agonis flexuosa,143,WESTERN AUSTRALIAN PEPPERMINT,New,https://selectree.calpoly.edu/tree-detail/143
Agonis flexuosa,143,WESTERN AUSTRALIAN WILLOW MYRTLE,New,https://selectree.calpoly.edu/tree-detail/143
Agonis flexuosa,143,WILLOW PEPPERMINT,New,https://selectree.calpoly.edu/tree-detail/143
Taxandria juniperina,144,WARREN RIVER CEDAR,New,https://selectree.calpoly.edu/tree-detail/144
Ailanthus altissima,145,CHINA SUMAC,New,https://selectree.calpoly.edu/tree-detail/145
Ailanthus altissima,145,CHINESE TREE OF HEAVEN,New,https://selectree.calpoly.edu/tree-detail/145
Ailanthus altissima,145,COPAL TREE,New,https://selectree.calpoly.edu/tree-detail/145
Ailanthus altissima,145,STINKTREE,New,https://selectree.calpoly.edu/tree-detail/145
Ailanthus altissima,145,TREE OF HEAVEN,New,https://selectree.calpoly.edu/tree-detail/145
Ailanthus altissima,145,VARNISHTREE,New,https://selectree.calpoly.edu/tree-detail/145
Ailanthus altissima,145,AILANTHUS,New,https://selectree.calpoly.edu/tree-detail/145
Ailanthus altissima,145,CHINESE SUMAC,New,https://selectree.calpoly.edu/tree-detail/145
Paraserianthes lophantha,146,AUSTRALIAN ALBIZIA,New,https://selectree.calpoly.edu/tree-detail/146
Paraserianthes lophantha,146,CAPE WATTLE,New,https://selectree.calpoly.edu/tree-detail/146
Paraserianthes lophantha,146,CRESTED WATTLE,New,https://selectree.calpoly.edu/tree-detail/146
Paraserianthes lophantha,146,STINK BEAN,New,https://selectree.calpoly.edu/tree-detail/146
Albizia julibrissin,147,MIMOSA TREE,New,https://selectree.calpoly.edu/tree-detail/147
Albizia julibrissin,147,POWDERPUFF TREE,New,https://selectree.calpoly.edu/tree-detail/147
Albizia julibrissin,147,SILKTREE,New,https://selectree.calpoly.edu/tree-detail/147
Albizia julibrissin,147,SILKTREE ALBIZIA,New,https://selectree.calpoly.edu/tree-detail/147
Albizia julibrissin,147,SIRIS,New,https://selectree.calpoly.edu/tree-detail/147
Albizia julibrissin,147,VARAY COTTON,New,https://selectree.calpoly.edu/tree-detail/147
Alnus cordata,150,ALDER OF CORSICA,New,https://selectree.calpoly.edu/tree-detail/150
Alnus cordata,150,HARTBLADIGE ELS,New,https://selectree.calpoly.edu/tree-detail/150
Alnus glutinosa,151,ALDER,New,https://selectree.calpoly.edu/tree-detail/151
Alnus glutinosa,151,EUROPEAN ALDER,New,https://selectree.calpoly.edu/tree-detail/151
Alnus rubra,153,OREGON ALDER,New,https://selectree.calpoly.edu/tree-detail/153
Alnus rubra,153,AULNE ROUGE,New,https://selectree.calpoly.edu/tree-detail/153
Alnus rubra,153,WESTERN ALDER,New,https://selectree.calpoly.edu/tree-detail/153
Alnus rhombifolia,154,CALIFORNIA ALDER,New,https://selectree.calpoly.edu/tree-detail/154
Alnus rhombifolia,154,MOUNTAIN ALDER,New,https://selectree.calpoly.edu/tree-detail/154
Alnus rhombifolia,154,RHOMBIE LEAF ALDER,New,https://selectree.calpoly.edu/tree-detail/154
Alnus incana subsp. tenuifolia,155,SPECKLED ALDER,New,https://selectree.calpoly.edu/tree-detail/155
Alnus incana subsp. tenuifolia,155,THINLEAF ALDER,New,https://selectree.calpoly.edu/tree-detail/155
Alnus incana subsp. tenuifolia,155,THIN LEAVED ALDER,New,https://selectree.calpoly.edu/tree-detail/155
Alnus incana subsp. tenuifolia,155,WESTERN RIVER ALDER,New,https://selectree.calpoly.edu/tree-detail/155
Sphaeropteris cooperi,156,COOPER'S CYATHEA,New,https://selectree.calpoly.edu/tree-detail/156
Amelanchier arborea,158,ALLEGHENY SERVICEBERRY,New,https://selectree.calpoly.edu/tree-detail/158
Amelanchier arborea,158,APPLE SHADBUSH,New,https://selectree.calpoly.edu/tree-detail/158
Amelanchier arborea,158,DOWNY SHADBUSH,New,https://selectree.calpoly.edu/tree-detail/158
Amelanchier arborea,158,SHADBLOW,New,https://selectree.calpoly.edu/tree-detail/158
Amelanchier arborea,158,DOWNY JUNEBERRY,New,https://selectree.calpoly.edu/tree-detail/158
Amelanchier canadensis,159,JUNEBERRY,New,https://selectree.calpoly.edu/tree-detail/159
Amelanchier canadensis,159,SHADBUSH,New,https://selectree.calpoly.edu/tree-detail/159
Amelanchier canadensis,159,SNOWY MESPILUS,New,https://selectree.calpoly.edu/tree-detail/159
Amelanchier canadensis,159,THICKET SERVICEBERRY,New,https://selectree.calpoly.edu/tree-detail/159
Amelanchier canadensis,159,CANADA SERVICEBERRY,New,https://selectree.calpoly.edu/tree-detail/159
Amelanchier canadensis,159,EASTERN SERVICEBERRY,New,https://selectree.calpoly.edu/tree-detail/159
Amelanchier canadensis,159,SWAMP SHADBUSH,New,https://selectree.calpoly.edu/tree-detail/159
Amphitecna latifolia,164,BLACK CALABASH,New,https://selectree.calpoly.edu/tree-detail/164
Angophora costata,165,RUSTY GUM,New,https://selectree.calpoly.edu/tree-detail/165
Angophora costata,165,SMOOTH BARK APPLE,New,https://selectree.calpoly.edu/tree-detail/165
Angophora costata,165,SYDNEY RED GUM,New,https://selectree.calpoly.edu/tree-detail/165
Annona cherimola,166,CUSTARD APPLE,New,https://selectree.calpoly.edu/tree-detail/166
Aralia elata,168,JAPANESE ANGELICA TREE,New,https://selectree.calpoly.edu/tree-detail/168
Aralia elata,168,HERCULES' CLUB,New,https://selectree.calpoly.edu/tree-detail/168
Aralia spinosa,169,AMERICAN ANGELICA TREE,New,https://selectree.calpoly.edu/tree-detail/169
Aralia spinosa,169,ANGELICATREE,New,https://selectree.calpoly.edu/tree-detail/169
Aralia spinosa,169,DEVIL'S WALKING STICK,New,https://selectree.calpoly.edu/tree-detail/169
Aralia spinosa,169,DEVIL'S WALKINGSTICK,New,https://selectree.calpoly.edu/tree-detail/169
Aralia spinosa,169,DEVILS WALKINGSTICK,New,https://selectree.calpoly.edu/tree-detail/169
Aralia spinosa,169,PRICKLY ASH,New,https://selectree.calpoly.edu/tree-detail/169
Araucaria araucana,170,ARAUCARIA,New,https://selectree.calpoly.edu/tree-detail/170
Araucaria araucana,170,CHILEAN PINE,New,https://selectree.calpoly.edu/tree-detail/170
Araucaria araucana,170,MONKEY PUZZLE,New,https://selectree.calpoly.edu/tree-detail/170
Araucaria araucana,170,MONKEY PUZZLE TREE,New,https://selectree.calpoly.edu/tree-detail/170
Araucaria araucana,170,MONKEYPUZZLE TREE,New,https://selectree.calpoly.edu/tree-detail/170
Araucaria bidwillii,171,QUEENSLAND PINE,New,https://selectree.calpoly.edu/tree-detail/171
Araucaria bidwillii,171,BUNYA BUNYA,New,https://selectree.calpoly.edu/tree-detail/171
Araucaria bidwillii,171,BUNYA PINE,New,https://selectree.calpoly.edu/tree-detail/171
Araucaria bidwillii,171,MORETON BAY PINE,New,https://selectree.calpoly.edu/tree-detail/171
Araucaria cunninghamii,172,DORRIGO PINE,New,https://selectree.calpoly.edu/tree-detail/172
Araucaria cunninghamii,172,RICHMOND RIVER PINE,New,https://selectree.calpoly.edu/tree-detail/172
Araucaria cunninghamii,172,COLONIAL PINE,New,https://selectree.calpoly.edu/tree-detail/172
Araucaria cunninghamii,172,HOOP PINE,New,https://selectree.calpoly.edu/tree-detail/172
Araucaria cunninghamii,172,ROCKET TREE,New,https://selectree.calpoly.edu/tree-detail/172
Araucaria heterophylla,173,NORFOLK ISLAND PINE,New,https://selectree.calpoly.edu/tree-detail/173
Arbutus menziesii,175,PACIFIC MADRONE,New,https://selectree.calpoly.edu/tree-detail/175
Arbutus menziesii,175,PACIFIC ARBUTUS,New,https://selectree.calpoly.edu/tree-detail/175
Arbutus menziesii,175,LAURELWOOD,New,https://selectree.calpoly.edu/tree-detail/175
Arbutus menziesii,175,OREGON LAUREL,New,https://selectree.calpoly.edu/tree-detail/175
Arbutus unedo,177,IRISH STRAWBERRY TREE,New,https://selectree.calpoly.edu/tree-detail/177
Arbutus unedo,177,STRAWBERRY TREE,New,https://selectree.calpoly.edu/tree-detail/177
Arbutus unedo,177,WESTERN STRAWBERRY TREE,New,https://selectree.calpoly.edu/tree-detail/177
Arbutus unedo,177,ARBUTUS,New,https://selectree.calpoly.edu/tree-detail/177
Archontophoenix alexandrae,178,PICABEEN PALM,New,https://selectree.calpoly.edu/tree-detail/178
Archontophoenix alexandrae,178,NORTHERN BANGALOW PALM,New,https://selectree.calpoly.edu/tree-detail/178
Archontophoenix cunninghamiana,179,PICCABEEN BANGALOW PALM,New,https://selectree.calpoly.edu/tree-detail/179
Archontophoenix cunninghamiana,179,PICCABEEN PALM,New,https://selectree.calpoly.edu/tree-detail/179
Asimina triloba,181,DOG BANANA,New,https://selectree.calpoly.edu/tree-detail/181
Asimina triloba,181,INDIAN BANANA,New,https://selectree.calpoly.edu/tree-detail/181
Asimina triloba,181,PAWPAWTREE,New,https://selectree.calpoly.edu/tree-detail/181
Asimina triloba,181,COMMON PAWPAW,New,https://selectree.calpoly.edu/tree-detail/181
Azara microphylla,184,BOX LEAF AZARA,New,https://selectree.calpoly.edu/tree-detail/184
Azara microphylla,184,CHINCHIN,New,https://selectree.calpoly.edu/tree-detail/184
Bambusa oldhamii,186,OLDHAM'S BAMBOO,New,https://selectree.calpoly.edu/tree-detail/186
Bambusa vulgaris,188,GOLDEN BAMBOO,New,https://selectree.calpoly.edu/tree-detail/188
Bauhinia x blakeana,190,BAUHINIA,New,https://selectree.calpoly.edu/tree-detail/190
Bauhinia x blakeana,190,HONG KONG ORCHIDTREE,New,https://selectree.calpoly.edu/tree-detail/190
Bauhinia forficata,191,COW'S FOOT,New,https://selectree.calpoly.edu/tree-detail/191
Bauhinia forficata,191,PATA DE VACA,New,https://selectree.calpoly.edu/tree-detail/191
Bauhinia forficata,191,ORCHID TREE,New,https://selectree.calpoly.edu/tree-detail/191
Bauhinia variegata,194,MOUNTAIN EBONY,New,https://selectree.calpoly.edu/tree-detail/194
Bauhinia variegata,194,ORCHIDTREE,New,https://selectree.calpoly.edu/tree-detail/194
Beaucarnea recurvata,195,BOTTLE PALM,New,https://selectree.calpoly.edu/tree-detail/195
Beaucarnea recurvata,195,ELEPHANT FOOT TREE,New,https://selectree.calpoly.edu/tree-detail/195
Beaucarnea recurvata,195,PONYTAIL,New,https://selectree.calpoly.edu/tree-detail/195
Beaucarnea recurvata,195,STRIPY PONYTAIL,New,https://selectree.calpoly.edu/tree-detail/195
Betula alleghaniensis,197,GRAY BIRCH,New,https://selectree.calpoly.edu/tree-detail/197
Betula alleghaniensis,197,SILVER BIRCH,New,https://selectree.calpoly.edu/tree-detail/197
Betula alleghaniensis,197,SWAMP BIRCH,New,https://selectree.calpoly.edu/tree-detail/197
Betula nigra,200,BLACK BIRCH,New,https://selectree.calpoly.edu/tree-detail/200
Betula nigra,200,WATER BIRCH,New,https://selectree.calpoly.edu/tree-detail/200
Betula occidentalis,202,RIVER BIRCH,New,https://selectree.calpoly.edu/tree-detail/202
Betula occidentalis,202,MOUNTAIN BIRCH,New,https://selectree.calpoly.edu/tree-detail/202
Betula occidentalis,202,RED BIRCH,New,https://selectree.calpoly.edu/tree-detail/202
Betula occidentalis,202,WESTERN BIRCH,New,https://selectree.calpoly.edu/tree-detail/202
Betula papyrifera,203,WHITE BIRCH,New,https://selectree.calpoly.edu/tree-detail/203
Betula pendula,204,WEEPING BIRCH,New,https://selectree.calpoly.edu/tree-detail/204
Betula pendula,204,COMMON BIRCH,New,https://selectree.calpoly.edu/tree-detail/204
